source_split,source_image,source_label,canonical_image,canonical_label,raw_box_count,mapped_box_count,dropped_box_count,image_sha256,transfer_action
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image23.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image23.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image23.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image23.txt,9,4,5,bf766e8092d8cf03584a0eb01c5ff8a806ee92715bb3f4ccb6a03f36750f9d6b,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image230.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image230.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image230.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image230.txt,6,3,3,79a77824ed74f7237f11a72054a97c418c938e62bb2ccd3572d468a7ad407fee,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image238.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image238.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image238.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image238.txt,6,3,3,733c2457decd35871b226ccc88198eab38c462c8b16e6cbfd5c576410da90fb6,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image253.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image253.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image253.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image253.txt,8,3,5,268e194263fc7327fb937b45ee13567a0994e4475feedf4c90f31ed8637dabe9,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image259.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image259.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image259.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image259.txt,8,3,5,26519faba73104443f3aca08803e659ea718537d832924cb823c03592d0b5886,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image27.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image27.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image27.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image27.txt,7,3,4,3746c24a3b12857bba34521e2924960a22987016f7029eb4fd69f71dfc344cc1,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image270.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image270.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image270.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image270.txt,8,3,5,0ac4b25914834e3f80ded79a4b2db146239685c56c1657bb957651cef2c25422,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image278.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image278.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image278.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image278.txt,7,3,4,7ef585455127c26384b2af86ae2a91fbad649fcf2ba5d89f0e6de4f28bd24835,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image31.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image31.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image31.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image31.txt,6,3,3,00e9401eda62de8029f39a1bb9db73e3d08174cd100d71f3a9da192914cbea73,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image318.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image318.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image318.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image318.txt,3,3,0,27ad01984c3e54bb5b31ab8ff6558a161988f13e8b912fdca6d4b0a6dbdea602,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image329.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image329.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image329.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image329.txt,3,3,0,c10f64176ecf1ce3749e6eed0b6736d7b1b317bcbe9b424a94346fa9d9e8bc98,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image330.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image330.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image330.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image330.txt,5,3,2,4815828f5c05da8184e4c3c10b934f1869aae957726c8001fec84ce7d1b1c4d6,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image337.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image337.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image337.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image337.txt,3,3,0,be5f170c55899a7d0e3cf148266fb935af9fb011f4b96668b2b4f3961a1c5718,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image347.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image347.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image347.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image347.txt,3,3,0,ce65644b1c74a38dee74c63b11b52225851216401ee2374dbac7c9ea2fbe4e41,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image35.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image35.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image35.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image35.txt,5,2,3,8ced7c69304fc46a6e2fdfd3c06e3472292c94744aa30b89d1c1c0db07623399,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image355.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image355.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image355.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image355.txt,8,3,5,af1bdcf3659152fff68b1160544c8331e79fb5c71ae4c01287d60557e66f7138,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image360.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image360.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image360.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image360.txt,3,1,2,8f35133ed9fbe748a0aa90bdde7c20d2a298d471b16d0534675fbe2826fd54ee,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image391.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image391.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image391.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image391.txt,8,3,5,d1b33a4bfc054c5c8ebec82ac2a4cf79474368f0327e21a20bc37d912c82e17a,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image392.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image392.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image392.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image392.txt,7,3,4,3ed6fbf53a2d3443215941b52dfdb14adc34d827022cf5ae5ab9bb4a478f905b,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image395.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image395.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image395.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image395.txt,7,3,4,860fcd03c8261cf01155bd5270923f7a5673430e49840861bf3dc6970ef73324,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image396.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image396.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image396.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image396.txt,8,3,5,8eafa32397da90781d53f117100f7b8332bbb924ef83f86df2ebc8b1401f88a8,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image407.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image407.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image407.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image407.txt,8,3,5,ec9682478cbc68a04498b68c6c8dd16dcfc3a1afce5ffb7308a79d850803f781,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image411.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image411.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image411.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image411.txt,8,3,5,56438f323d6e40a02cd6c2e82f9222512d54a11846403a9f7635c51fa9b29d65,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image419.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image419.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image419.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image419.txt,8,3,5,a8167b7012244a1bf0b53c9577dfba808448f561c2e9cae5798ad7ce36b2e6be,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image430.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image430.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image430.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image430.txt,8,3,5,6e92840ec761576e423da415246eb965a1b5c421b596dc2e1be25b1b7f6ecf50,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image439.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image439.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image439.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image439.txt,13,8,5,9e4211b5fc8fb776bd6d4b73f9edb6169f02d2647767c75a997f7458ff542d76,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image446.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image446.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image446.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image446.txt,8,3,5,1b4a59c06b29a485ea5aaf2c54a3aa3871d46bfe4029c5a06058798389cb0ea5,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image46.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image46.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image46.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image46.txt,6,2,4,92abd57317625d12fde2f77513e044383f7619360200d120814486d9d44e3678,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image464.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image464.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image464.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image464.txt,21,13,8,c08e115ee3107f81be356bc4799dcd71a69300113b06b83acc8b4bf26e75e753,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image487.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image487.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image487.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image487.txt,4,3,1,b9455e1ea0bc634603b9efb562c6789ac8d6fd946f7898a23c082e6fe5b2123e,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image505.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image505.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image505.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image505.txt,8,3,5,51d8a4b7e474ec36c7a82376dfc6730cfc146b29f255a37c8e7fde5663f206b5,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image508.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image508.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image508.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image508.txt,8,3,5,b45c200a815984e46b2dcaf76ef994bf9af0506bb87810bd457fc4947247e448,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image524.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image524.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image524.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image524.txt,22,15,7,ec9e573c28e4ccf64d6c21f6bb6a64af2ccb887f2c898d42cc5d1de00332e8e0,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image532.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image532.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image532.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image532.txt,4,2,2,13ae7cf723941140e9b7d9c279d1d173fbe945227cdf27c230f229070b26aa5e,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image547.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image547.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image547.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image547.txt,11,8,3,140decc71c7bf0c7d89a6b66e6269514e2cbca9a21e92b26af54fc5fd582413e,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image573.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image573.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image573.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image573.txt,3,3,0,ca5f57a5c4ccad2cd75e1f1f704f02c03700329065c4b348d944f184ffa014f3,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image576.jpg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image576.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image576.jpg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image576.txt,8,3,5,2ac6eb4693acac690ba1fca0f548b57a60291011c1e7ac844d318cdbbc4ec709,hardlink
val,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/images/val/image607.jpeg,/root/autodl-tmp/datasets/sources/construction-ppe_ultralytics_2025_v1/labels/val/image607.txt,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/images/all/val__image607.jpeg,/root/autodl-tmp/datasets/derived/construction_ppe3_canonical_v1_20260804_172437/labels/all/val__image607.txt,7,5,2,ad382def98d5052c96993e348c08b4003a700f858a95bc36c7cc133b219362d6,hardlink
